DONOR,Donor,RECIPIENT,Recipient,SECTOR,Sector,FLOW,Flow,CHANNEL,Channel,AMOUNTTYPE,Amount type,FLOWTYPE,Flow type,AIDTYPE,Type of aid,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
20005,"Official Donors, Total",625,Afghanistan,310,"III.1. Agriculture, Forestry, Fishing, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,2017,2017,34.848141,,
20005,"Official Donors, Total",625,Afghanistan,310,"III.1. Agriculture, Forestry, Fishing, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,2017,2017,8.706592,,
20005,"Official Donors, Total",625,Afghanistan,310,"III.1. Agriculture, Forestry, Fishing, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,2017,2017,17.847767,,
20005,"Official Donors, Total",625,Afghanistan,311,"III.1.a. Agriculture, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,2017,2017,14.479179,,
20005,"Official Donors, Total",625,Afghanistan,311,"III.1.a. Agriculture, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,2017,2017,11.873295,,
20005,"Official Donors, Total",625,Afghanistan,311,"III.1.a. Agriculture, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,2017,2017,34.848141,,
20005,"Official Donors, Total",625,Afghanistan,311,"III.1.a. Agriculture, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,2017,2017,8.706592,,
20005,"Official Donors, Total",625,Afghanistan,311,"III.1.a. Agriculture, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,2017,2017,17.847767,,
20005,"Official Donors, Total",580,Yemen,400,"IV. Multi-Sector / Cross-Cutting, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,2017,2017,8.555085,,
20005,"Official Donors, Total",580,Yemen,400,"IV. Multi-Sector / Cross-Cutting, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,2017,2017,27.277507,,
20005,"Official Donors, Total",580,Yemen,400,"IV. Multi-Sector / Cross-Cutting, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,2017,2017,3.259956,,
20005,"Official Donors, Total",580,Yemen,400,"IV. Multi-Sector / Cross-Cutting, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,2017,2017,1.762021,,
20005,"Official Donors, Total",580,Yemen,400,"IV. Multi-Sector / Cross-Cutting, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,2017,2017,42.839579,,
20005,"Official Donors, Total",580,Yemen,400,"IV. Multi-Sector / Cross-Cutting, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,2017,2017,17.556492,,
20005,"Official Donors, Total",580,Yemen,400,"IV. Multi-Sector / Cross-Cutting, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,2017,2017,2.119312,,
20005,"Official Donors, Total",580,Yemen,400,"IV. Multi-Sector / Cross-Cutting, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,2017,2017,2.105922,,
20005,"Official Donors, Total",580,Yemen,400,"IV. Multi-Sector / Cross-Cutting, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,2017,2017,4.628192,,
20005,"Official Donors, Total",580,Yemen,430,"IV.2. Other Multisector, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,2017,2017,7.947344,,
20005,"Official Donors, Total",580,Yemen,430,"IV.2. Other Multisector, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,2017,2017,27.268871,,
20005,"Official Donors, Total",580,Yemen,430,"IV.2. Other Multisector, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,2017,2017,3.170412,,
20005,"Official Donors, Total",580,Yemen,430,"IV.2. Other Multisector, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,2017,2017,1.491609,,
20005,"Official Donors, Total",580,Yemen,430,"IV.2. Other Multisector, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,2017,2017,42.839579,,
20005,"Official Donors, Total",580,Yemen,430,"IV.2. Other Multisector, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,2017,2017,17.556492,,
20005,"Official Donors, Total",580,Yemen,430,"IV.2. Other Multisector, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,2017,2017,2.119312,,
20005,"Official Donors, Total",580,Yemen,430,"IV.2. Other Multisector, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,2017,2017,1.880584,,
20005,"Official Donors, Total",580,Yemen,430,"IV.2. Other Multisector, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,2017,2017,4.08,,
20005,"Official Donors, Total",580,Yemen,700,"VIII. Humanitarian Aid, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,2017,2017,0.912459,,
20005,"Official Donors, Total",580,Yemen,700,"VIII. Humanitarian Aid, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,2017,2017,1.945287,,
20005,"Official Donors, Total",580,Yemen,700,"VIII. Humanitarian Aid, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,2017,2017,6.515564,,
20005,"Official Donors, Total",580,Yemen,700,"VIII. Humanitarian Aid, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,2017,2017,18.936107,,
20005,"Official Donors, Total",580,Yemen,700,"VIII. Humanitarian Aid, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,2017,2017,0.466816,,
20005,"Official Donors, Total",580,Yemen,700,"VIII. Humanitarian Aid, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,2017,2017,3.076193,,
20005,"Official Donors, Total",580,Yemen,700,"VIII. Humanitarian Aid, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,2017,2017,2.954242,,
20005,"Official Donors, Total",580,Yemen,700,"VIII. Humanitarian Aid, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,2017,2017,2.468697,,
20005,"Official Donors, Total",580,Yemen,700,"VIII. Humanitarian Aid, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,2017,2017,3.369325,,
20005,"Official Donors, Total",580,Yemen,700,"VIII. Humanitarian Aid, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2018,2018,USD,US Dollar,6,Millions,2017,2017,1.3743,,
20005,"Official Donors, Total",580,Yemen,720,"VIII.1. Emergency Response, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,2017,2017,0.891921,,
20005,"Official Donors, Total",580,Yemen,720,"VIII.1. Emergency Response, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,2017,2017,1.742716,,
20005,"Official Donors, Total",580,Yemen,720,"VIII.1. Emergency Response, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,2017,2017,5.850274,,
20005,"Official Donors, Total",580,Yemen,720,"VIII.1. Emergency Response, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,2017,2017,7.693918,,
20005,"Official Donors, Total",580,Yemen,720,"VIII.1. Emergency Response, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,2017,2017,0.459265,,
20005,"Official Donors, Total",580,Yemen,720,"VIII.1. Emergency Response, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,2017,2017,2.972672,,
20005,"Official Donors, Total",580,Yemen,720,"VIII.1. Emergency Response, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,2017,2017,2.91207,,
20005,"Official Donors, Total",580,Yemen,720,"VIII.1. Emergency Response, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,2017,2017,0.767015,,
20005,"Official Donors, Total",580,Yemen,720,"VIII.1. Emergency Response, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,2017,2017,1.556028,,
20005,"Official Donors, Total",580,Yemen,998,"IX. Unallocated / Unspecified, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,2017,2017,0.440975,,
20005,"Official Donors, Total",580,Yemen,998,"IX. Unallocated / Unspecified, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,2017,2017,0.151717,,
20005,"Official Donors, Total",580,Yemen,1000,Total All Sectors,100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,2017,2017,160.147072,,
20005,"Official Donors, Total",580,Yemen,1000,Total All Sectors,100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,2017,2017,178.166752,,
20005,"Official Donors, Total",580,Yemen,1000,Total All Sectors,100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,2017,2017,353.821419,,
20005,"Official Donors, Total",580,Yemen,1000,Total All Sectors,100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,2017,2017,235.200636,,
20005,"Official Donors, Total",580,Yemen,1000,Total All Sectors,100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,2017,2017,304.260527,,
20005,"Official Donors, Total",580,Yemen,1000,Total All Sectors,100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,2017,2017,213.932573,,
20005,"Official Donors, Total",580,Yemen,1000,Total All Sectors,100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,2017,2017,167.19712,,
20005,"Official Donors, Total",580,Yemen,1000,Total All Sectors,100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,2017,2017,18.372157,,
20005,"Official Donors, Total",580,Yemen,1000,Total All Sectors,100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,2017,2017,13.208801,,
20005,"Official Donors, Total",580,Yemen,1000,Total All Sectors,100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2018,2018,USD,US Dollar,6,Millions,2017,2017,2.69777,,
20005,"Official Donors, Total",580,Yemen,450,Total Sector Allocable,100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,2017,2017,158.472315,,
20005,"Official Donors, Total",580,Yemen,450,Total Sector Allocable,100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,2017,2017,125.452884,,
20005,"Official Donors, Total",580,Yemen,450,Total Sector Allocable,100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,2017,2017,347.305855,,
20005,"Official Donors, Total",580,Yemen,450,Total Sector Allocable,100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,2017,2017,130.156338,,
20005,"Official Donors, Total",580,Yemen,450,Total Sector Allocable,100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,2017,2017,303.793711,,
20005,"Official Donors, Total",580,Yemen,450,Total Sector Allocable,100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,2017,2017,143.266676,,
20005,"Official Donors, Total",580,Yemen,450,Total Sector Allocable,100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,2017,2017,164.242878,,
20005,"Official Donors, Total",580,Yemen,450,Total Sector Allocable,100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,2017,2017,15.339312,,
20005,"Official Donors, Total",580,Yemen,450,Total Sector Allocable,100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,2017,2017,9.687759,,
20005,"Official Donors, Total",580,Yemen,450,Total Sector Allocable,100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2018,2018,USD,US Dollar,6,Millions,2017,2017,1.32347,,
20005,"Official Donors, Total",580,Yemen,100,"I. Social Infrastructure & Services, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,2017,2017,19.057845,,
20005,"Official Donors, Total",580,Yemen,100,"I. Social Infrastructure & Services, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,2017,2017,14.871323,,
20005,"Official Donors, Total",580,Yemen,100,"I. Social Infrastructure & Services, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,2017,2017,122.021182,,
20005,"Official Donors, Total",580,Yemen,100,"I. Social Infrastructure & Services, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,2017,2017,20.522193,,
20005,"Official Donors, Total",580,Yemen,100,"I. Social Infrastructure & Services, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,2017,2017,145.642884,,
20005,"Official Donors, Total",580,Yemen,100,"I. Social Infrastructure & Services, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,2017,2017,106.749098,,
20005,"Official Donors, Total",580,Yemen,100,"I. Social Infrastructure & Services, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,2017,2017,42.498478,,
20005,"Official Donors, Total",580,Yemen,100,"I. Social Infrastructure & Services, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,2017,2017,7.089625,,
20005,"Official Donors, Total",580,Yemen,100,"I. Social Infrastructure & Services, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,2017,2017,5.056567,,
20005,"Official Donors, Total",580,Yemen,100,"I. Social Infrastructure & Services, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2018,2018,USD,US Dollar,6,Millions,2017,2017,1.32347,,
20005,"Official Donors, Total",580,Yemen,110,"I.1. Education, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,2017,2017,11.974886,,
20005,"Official Donors, Total",580,Yemen,110,"I.1. Education, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,2017,2017,8.967273,,
20005,"Official Donors, Total",580,Yemen,110,"I.1. Education, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,2017,2017,1.293706,,
20005,"Official Donors, Total",580,Yemen,110,"I.1. Education, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,2017,2017,11.62648,,
20005,"Official Donors, Total",580,Yemen,110,"I.1. Education, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,2017,2017,0.786072,,
20005,"Official Donors, Total",580,Yemen,110,"I.1. Education, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,2017,2017,1.425888,,
20005,"Official Donors, Total",580,Yemen,110,"I.1. Education, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,2017,2017,1.080558,,
20005,"Official Donors, Total",580,Yemen,110,"I.1. Education, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,2017,2017,0.789428,,
20005,"Official Donors, Total",580,Yemen,110,"I.1. Education, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,2017,2017,1.1732,,
20005,"Official Donors, Total",580,Yemen,111,"I.1.a. Education, Level Unspecified, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,2017,2017,10.872288,,
20005,"Official Donors, Total",580,Yemen,111,"I.1.a. Education, Level Unspecified, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,2017,2017,8.706485,,
20005,"Official Donors, Total",580,Yemen,111,"I.1.a. Education, Level Unspecified, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,2017,2017,0.633805,,
20005,"Official Donors, Total",580,Yemen,111,"I.1.a. Education, Level Unspecified, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,2017,2017,0.445989,,
20005,"Official Donors, Total",580,Yemen,111,"I.1.a. Education, Level Unspecified, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,2017,2017,0.474082,,
20005,"Official Donors, Total",580,Yemen,111,"I.1.a. Education, Level Unspecified, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,2017,2017,1.425888,,
20005,"Official Donors, Total",580,Yemen,111,"I.1.a. Education, Level Unspecified, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,2017,2017,1.080558,,
20005,"Official Donors, Total",580,Yemen,111,"I.1.a. Education, Level Unspecified, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,2017,2017,0.789428,,
20005,"Official Donors, Total",580,Yemen,111,"I.1.a. Education, Level Unspecified, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,2017,2017,0.04,,
20005,"Official Donors, Total",580,Yemen,114,"I.1.d. Post-Secondary Education, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,2017,2017,0.267176,,
20005,"Official Donors, Total",580,Yemen,114,"I.1.d. Post-Secondary Education, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,2017,2017,11.081958,,
20005,"Official Donors, Total",580,Yemen,114,"I.1.d. Post-Secondary Education, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,2017,2017,0.0482,,
20005,"Official Donors, Total",580,Yemen,120,"I.2. Health, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,2017,2017,2.434977,,
20005,"Official Donors, Total",580,Yemen,120,"I.2. Health, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,2017,2017,1.22558,,
20005,"Official Donors, Total",580,Yemen,120,"I.2. Health, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,2017,2017,2.167234,,
20005,"Official Donors, Total",580,Yemen,120,"I.2. Health, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,2017,2017,4.246189,,
20005,"Official Donors, Total",580,Yemen,120,"I.2. Health, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,2017,2017,109.523594,,
20005,"Official Donors, Total",580,Yemen,120,"I.2. Health, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,2017,2017,3.100164,,
20005,"Official Donors, Total",580,Yemen,120,"I.2. Health, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,2017,2017,5.092312,,
20005,"Official Donors, Total",580,Yemen,120,"I.2. Health, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,2017,2017,2.23094,,
20005,"Official Donors, Total",580,Yemen,120,"I.2. Health, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,2017,2017,1.47886,,
20005,"Official Donors, Total",580,Yemen,120,"I.2. Health, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2018,2018,USD,US Dollar,6,Millions,2017,2017,1.136526,,
20005,"Official Donors, Total",580,Yemen,121,"I.2.a. Health, General, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,2017,2017,0.016376,,
20005,"Official Donors, Total",580,Yemen,121,"I.2.a. Health, General, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,2017,2017,0.868018,,
20005,"Official Donors, Total",580,Yemen,121,"I.2.a. Health, General, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,2017,2017,0.739502,,
20005,"Official Donors, Total",580,Yemen,121,"I.2.a. Health, General, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,2017,2017,107.189613,,
20005,"Official Donors, Total",580,Yemen,121,"I.2.a. Health, General, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,2017,2017,1.050838,,
20005,"Official Donors, Total",580,Yemen,121,"I.2.a. Health, General, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,2017,2017,2.791672,,
20005,"Official Donors, Total",580,Yemen,121,"I.2.a. Health, General, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,2017,2017,1.56317,,
20005,"Official Donors, Total",580,Yemen,121,"I.2.a. Health, General, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,2017,2017,0.414871,,
20005,"Official Donors, Total",580,Yemen,121,"I.2.a. Health, General, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2018,2018,USD,US Dollar,6,Millions,2017,2017,0.914223,,
20005,"Official Donors, Total",580,Yemen,122,"I.2.b. Basic Health, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,2017,2017,2.418601,,
20005,"Official Donors, Total",580,Yemen,122,"I.2.b. Basic Health, Total",100,Official Development Assistance,0,Not reported,D,Constant Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,2017,2017,1.22558,,
